ruby-fusuma-plugin-keypress 0.4.2-1
ruby-fusuma-plugin-sendkey 0.6.3-1
ruby-fusuma-plugin-tap 0.4.2-1
ruby-fusuma-plugin-wmctrl 1.0.1-1
ruby-irb 1.3.6-1
ruby-maruku 0.7.3-6
ruby-msgpack 1.4.2-3
ruby-multi_json 1.15.0-3
ruby-neovim 0.9.0-1
ruby-rb-fsevent 0.11.0-1
ruby-rb-inotify 0.10.1-1
ruby-rdoc 6.3.1-1
ruby-reline 0.2.5-1
ruby-revdev 0.2.1-2
ruby-ruby_dep 1.5.0-4
ruby-sass 3.7.4-3
ruby-sass-listen 4.0.0-9
ruby-yard 0.9.26-2
ruby2.7 2.7.5-1
rubygems 3.2.29-1
run-parts 5.5-1
runc 1.0.3-1
runiq 1.2.1-1
rust-analyzer 20211129-1
rust-script 0.18.0-0
rustup 1.24.3-2
rygel 1:0.40.2-3
s-nail 14.9.22-1
s-tui 1.1.3-1
sane 1.0.32-3
sanoid 2.1.0-1
sassc 3.6.2-3
sbc 1.5-2
scdoc 1.11.2-1
sddm 0.19.0-7
sdl 1.2.15+387+gfbfcca32-1
sdl2 2.0.18-1
sdl2_image 2.0.5-2
sdl2_mixer 2.0.4-7
sdl2_ttf 2.0.15-2
sdl_image 1.2.12-7
sdl_mixer 1.2.12-10
sdl_ttf 2.0.11-6
seabios 1.14.0-1
seahorse 1:41.0-2
seatd-git r249.f381e22955-1
sed 4.8-1
semver 7.3.5-2
serd 0.30.10-1
serf 1.3.9-5
sfml 2.5.1-2
sgtk-menu 1.4.1-1
shaderc 2021.2-1
shadow 4.8.1-4
shared-color-targets 0.1.7-3
shared-mime-info 2.0+115+gd74a913-1
shellcheck 0.7.2-112
shfmt 3.4.1-1
shfs-utils 0.35-7
signal-desktop 5.25.0-1
siji-git r23.c691f20-2
simple-scan 40.6-1
sl 5.02-6
slack-desktop 4.22.0-1
slang 2.3.2-2
slurp 1.3.2-1
smartmontools 7.2-1
smbclient 4.15.2-3
smpeg 0.4.5-5
snappy 1.1.9-2
sndio 1.8.1-1
socat 1.7.4.1-1
solaar 1.1.0-1
solid 5.88.0-1
sonnet 5.88.0-1
sord 0.16.8-1
sound-theme-freedesktop 0.8-4
soundtouch 2.3.0-1
spandsp 0.0.6-3
spdlog 1.9.2-1
speedtest-cli 2.1.3-1
speex 1.2.0-3
speexdsp 1.2.0-2
spice 0.15.0-1
spice-gtk 0.39-3
spirv-llvm-translator 13.0.0-1
spirv-tools 2021.3-1
sqlite 3.37.0-1
sratom 0.6.8-3
srt 1.4.4-1
sshpass 1.09-1
starship 1.0.0-2
startup-notification 0.12-7
steam 1.0.0.73-1
steam-native-runtime 1.0.0.70-2
strace 5.15-1
stress 1.0.4-6
subversion 1.14.1-3
sudo 1.9.8.p2-3
suitesparse 5.10.1-2
sushi 41.0-1
svt-av1 0.8.7-1
svt-hevc 1.5.1-1
swappy 1.4.0-1
sway-git r6825.02b412a3-1
sway-git-debug r6825.02b412a3-1
sway-interactive-screenshot 1.1.0-1
sway-services-git r30.b997441-1
swaybg-git r113.e10d02c-1
swaycwd 1.1-1
swayidle-git 1.7.r3.g698678e-1
swaylock-blur-git r20.def382e-1
swaylock-git 1.5.r20.g5150d38-1
swayshot 2.6.1-1
swaytools 0.1.1-1
swell-foop 41.0.1-1
syncthing 1.18.4-1
syncthing-gtk-python3 1:0.9.4.4-3
sysfsutils 2.1.1-1
sysprof 3.42.1-1
sysstat 12.5.4-1
system-config-printer 1.5.15-1
systemd 249.7-2
systemd-libs 249.7-2
systemd-swap 4.4.0-2
systemd-sysvcompat 249.7-2
systemd-zpool-scrub 1.1-2
t1lib 5.1.2-8
taglib 1.12-1
tali 40.4-1
talloc 2.3.3-1
tar 1.34-1
tbb 2020.3-1
tbt 0.9.3-6
tcl 8.6.12-1
tcpdump 4.99.1-1
tdb 1.4.5-1
telepathy-glib 0.24.2-2
telepathy-idle 0.2.2-1
telepathy-logger 0.8.2-5
telepathy-mission-control 5.16.6-1
template-glib 3.34.0+4+g5196521-1
tepl 6.00.0-3
terminator 2.1.1-2
terminus-font 4.49.1-2
tevent 1:0.11.0-1
texinfo 6.8-2
texlive-bin 2021.58686-4
texlive-core 2021.58710-2
tflint-bin 0.33.1-1
thefuck 3.31-1
thin-provisioning-tools 0.9.0-1
throttled 0.9.2-1
thunderbird 91.3.2-2
tidy 5.8.0-1
tigervnc 1.12.0-1
tk 8.6.12-1
tmux 3.2_a-1
totem 3.38.2-1
totem-pl-parser 3.26.6-1
toxcore 1:0.2.12-3
tpm2-tss 3.1.0-1
traceroute 2.1.0-5
tracker 2.3.6+7+gb27396252-3
tracker-miners 2.3.5+2+gec09554af-4
tracker3 3.2.1-2
tracker3-miners 3.2.1-2
transmission-cli 3.00-2
transmission-gtk 3.00-2
tree 1.8.0-2
tree-sitter 0.20.1-1
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-fira-code 6.1-1
ttf-font-awesome 5.15.4-1
ttf-font-awesome-4 4.7.0-5
ttf-hack 3.003-3
ttf-impallari-dosis 1.9-1
ttf-liberation 2.1.5-1
ttf-roboto 2.138-4
ttf-symbola 13.00-8
ttf-unifont 14.0.01-1
twmn-git 190.861a323-1
twolame 0.4.0-2
txt2tags 3.7-4
typescript 4.5.2-1
tzdata 2021e-1
uchardet 0.0.7-1
udisks2 2.9.4-1
uefitool-git r228.44cafeb-1
ufiformat 0.9.9-2
ufw 0.36-5
umockdev 0.16.3-1
unibilium 2.1.1-1
unzip 6.0-16
upower 0.99.13-1
usbmuxd 1.1.1-1
usbredir 0.12.0-1
usbutils 014-1
util-linux 2.37.2-1
util-linux-libs 2.37.2-1
v4l-utils 1.22.1-1
vagrant 2.2.19-1
vala 0.54.4-1
vde2 2.3.2-16
vid.stab 1.1-3
vifm 0.12-1
vino 3.22.0+74+g7a95e10-1
virglrenderer 0.9.1-1
virtualbox 6.1.30-1
virtualbox-ext-oracle 6.1.30-1
virtualbox-ext-vnc 6.1.30-1
virtualbox-host-dkms 6.1.30-1
vlc 3.0.16-4
vmaf 1.5.3-1
vmware-keymaps 1.0-3
vmware-workstation15 15.5.7-5
volume_key 0.3.12-5
vorta 0.8.2-1
vpnc 1:0.5.3.r496.r153-2
vte-common 0.66.2-1
vte3 0.66.2-1
vulkan-extra-layers 1.2.189.0-1
vulkan-extra-tools 1.2.189.0-1
vulkan-headers 1:1.2.200-1
vulkan-html-docs 1:1.2.175-1
vulkan-icd-loader 1.2.199-2
vulkan-intel 21.2.5-1
vulkan-mesa-layers 21.2.5-1
vulkan-tools 1.2.199-1
vulkan-validation-layers 1.2.199-1
w3m 0.5.3.git20210102_6-1
wavpack 5.4.0-1
waybar 0.9.8-2
wayland-git 1.19.92.r0.gdcd8a62-1
wayland-protocols-git 1.24.r1.g0aaf121-1
wayvnc 0.4.0-2
wdisplays 1.1-1
webkit2gtk 2.34.2-1
webkit2gtk-4.1 2.34.2-1
webrtc-audio-processing 0.3.1-3
wf-recorder-git r139.2bb52d8-1
wget 1.21.2-1
which 2.21-5
whois 5.5.10-1
wildmidi 0.4.4-1
wireless-regdb 2021.08.28-1
wireless_tools 30.pre9-3
wl-clipboard 1:2.0.0-2
wlr-brightness-git r5.b498003-1
wlroots-git 0.14.0.r418.g0d32118a-1
wlroots-git-debug 0.14.0.r418.g0d32118a-1
wmctrl 1.07-6
woff2 1.0.2-3
wofi 1.2.4-1
wpa_supplicant 2:2.9-8
wpebackend-fdo 1.12.0-1
wrk 4.1.0-4
wscat 4.0.1-2
wxgtk-common 3.0.5.1-2
wxgtk2 3.0.5.1-2
wxgtk3 3.0.5.1-2
x11vnc 1:0.9.16-4
x264 3:0.163.r3060.5db6aa6-1
x265 3.5-1
xapp 2.2.4-1
xbitmaps 1.1.2-2
xcb-proto-git xcb.rproto.1.14.1.8.gc9be901-1
xcb-util 0.4.0-3
xcb-util-cursor 0.1.3-3
xcb-util-errors 1.0-4
xcb-util-image 0.4.0-3
xcb-util-keysyms 0.4.0-3
xcb-util-renderutil 0.3.9-3
xcb-util-wm 0.4.1-3
xcb-util-xrm 1.3-2
xclip 0.13-3
xcwd-git 20200628-1
xdg-dbus-proxy 0.1.2-3
xdg-desktop-portal 1.10.1-1
xdg-desktop-portal-gnome 41.1-1
xdg-desktop-portal-gtk 1.10.0-3
xdg-user-dirs 0.17-3
xdg-user-dirs-gtk 0.10+9+g5b7efc6-3
xdg-utils 1.1.3+19+g9816ebb-1
xdotool 3.20211022.1-1
xembed-sni-proxy-git v5.22.90.r43.g897deee06-1
xf86-input-evdev 2.10.6-3
xf86-input-libinput-git 1.1.0.4.r287.gbeb9433-1
xf86-input-vmmouse 13.1.0-6
xf86-input-void 1.4.1-6
xf86-video-amdgpu 21.0.0-2
xf86-video-ati 1:19.1.0.r9.g5eba006e-2
xf86-video-dummy 0.3.8-5
xf86-video-fbdev 0.5.0-3
xf86-video-intel 1:2.99.917+916+g31486f40-2
xf86-video-nouveau 1.0.17-2
xf86-video-openchrome 0.6.0.r754.g15c868a-1
xf86-video-qxl 0.1.5.r16.g52c421c-2
xf86-video-vesa 2.5.0-2
xf86-video-vmware 13.3.0-3
xf86-video-voodoo 1.2.5-12
xfsprogs 5.14.0-1
xinput-gui 0.3.1-1
xkeyboard-config 2.34-1
xmlsec 1.2.33-1
xmlto 0.0.28-4
xorg-bdftopcf 1.1-2
xorg-font-util 1.3.2-2
xorg-fonts-alias-misc 1.0.4-1
xorg-fonts-encodings 1.0.5-2
xorg-fonts-misc 1.0.3-10
xorg-mkfontscale 1.2.1-2
xorg-server 21.1.1-3
xorg-server-common 21.1.1-3
xorg-server-devel 21.1.1-3
xorg-setxkbmap 1.3.2-2
xorg-util-macros 1.19.3-1
xorg-xauth 1.1.1-1
xorg-xdpyinfo 1.3.2-4
xorg-xhost 1.0.8-2
xorg-xinit 1.4.1-3
xorg-xinput 1.6.3-2
xorg-xkbcomp 1.4.5-1
xorg-xmessage 1.0.5-2
xorg-xmodmap 1.0.10-2
xorg-xprop 1.2.5-1
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.1-1
xorg-xset 1.2.4-2
xorg-xsetroot 1.1.2-2
xorg-xwayland 21.1.3-1
xorg-xwininfo 1.1.5-2
xorgproto 2021.5-1
xsel 1.2.0.20190821-1
xterm 370-1
xvidcore 1.3.7-2
xxh-git 0.8.6.r11.g07ac6a3-1
xxhash 0.8.1-1
xz 5.2.5-2
yajl 2.1.0-4
yaml-language-server 1.2.2-1
yamllint 1.26.2-1
yapf 0.31.0-1
yarn 1.22.17-1
yasm 1.3.0-4
yay 11.0.2-1
ydotool-git v0.2.0.r11.gb1d041f-1
yelp 41.2-1
yelp-tools 41.0-1
yelp-xsl 41.1-1
yq 2.12.2-2
yubico-c 1.13-6
yubico-c-client 2.15-5
yubico-pam 2.27-2
yubikey-full-disk-encryption r150.2c5fdf3-1
yubikey-manager 4.0.7-1
yubikey-personalization 1.20.0-3
yubikey-personalization-gui 3.1.25-2
yubikey-touch-detector 1.9.3-1
yubioath-desktop 5.1.0-2
zbar 0.23.1-7
zectl 0.1.3-1
zenity 3.41.0-1
zeromq 4.3.4-2
zerotier-one 1.8.3-1
zfs-auto-snapshot 1.2.4-1
zfs-linux 2.1.1_5.15.6.arch2.1-1
zfs-linux-lts 2.1.1_5.10.83.1-1
zfs-linux-zen 2.1.1_5.15.6.zen2.1-1
zfs-utils 2.1.1-1
zimg 3.0.3-1
zip 3.0-9
zita-alsa-pcmi 0.3.2-3
zita-resampler 1.8.0-1
zlib 1:1.2.11-4
zoom 5.8.6-1
zsh 5.8-1
zstd 1.5.0-1
zvbi 0.2.35-4
zxing-cpp 1.2.0-1
zziplib 0.13.72-1
